latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-7.25731,21.73287,331.52,0.43,0.46,2026-06-03,1234,N,low,2.0NRT,303.23,9.89,D
-7.25794,21.72904,344.2,0.43,0.46,2026-06-03,1234,N,nominal,2.0NRT,304.5,9.89,D
-7.81932,18.24395,332.15,0.42,0.37,2026-06-03,1234,N,low,2.0NRT,303.47,4.01,D
-6.11196,28.33669,345.69,0.62,0.71,2026-06-03,1234,N,nominal,2.0NRT,292.52,13.5,D
-6.35929,26.95041,342.57,0.49,0.65,2026-06-03,1234,N,nominal,2.0NRT,296.22,7.36,D
-6.83109,24.24011,342.44,0.32,0.54,2026-06-03,1234,N,nominal,2.0NRT,297.15,5.22,D
-6.94048,23.59812,332.92,0.58,0.52,2026-06-03,1234,N,nominal,2.0NRT,302.97,3.09,D
-7.15735,22.3088,335.38,0.47,0.48,2026-06-03,1234,N,nominal,2.0NRT,302.92,4.36,D
-7.16305,22.27461,337.77,0.47,0.47,2026-06-03,1234,N,nominal,2.0NRT,298.57,1.39,D
-7.25373,21.72836,344.65,0.43,0.46,2026-06-03,1234,N,nominal,2.0NRT,302.77,9.89,D
-7.80457,18.31525,340.88,0.42,0.38,2026-06-03,1234,N,nominal,2.0NRT,304.72,7.43,D
-8.23703,15.51319,334.52,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,300.15,2.84,D
-6.80125,24.38383,367,0.33,0.55,2026-06-03,1234,N,high,2.0NRT,297.73,5.83,D
-6.16606,27.9981,356.18,0.59,0.7,2026-06-03,1234,N,nominal,2.0NRT,292.23,10.23,D
-6.9039,23.78398,331.73,0.59,0.53,2026-06-03,1234,N,nominal,2.0NRT,300.77,4.5,D
-7.34921,21.12337,343.4,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,302.4,4.37,D
-7.53195,20.00158,333.16,0.5,0.41,2026-06-03,1234,N,nominal,2.0NRT,299.78,6.37,D
-7.79453,18.35648,334.93,0.42,0.38,2026-06-03,1234,N,nominal,2.0NRT,304.08,3.11,D
-8.23316,15.51622,331.36,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,300.08,11.18,D
-5.99506,28.9064,328.76,0.68,0.74,2026-06-03,1234,N,nominal,2.0NRT,293.07,2.99,D
-6.08104,28.43233,331.95,0.63,0.72,2026-06-03,1234,N,nominal,2.0NRT,292.95,5.35,D
-7.05933,22.83866,339.01,0.51,0.49,2026-06-03,1234,N,nominal,2.0NRT,301.05,5.54,D
-7.37496,20.9414,338.57,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,303.32,6.58,D
-8.22982,15.51573,339.25,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,305.47,11.18,D
-6.98081,23.27436,340.5,0.55,0.51,2026-06-03,1234,N,nominal,2.0NRT,302.68,17.11,D
-6.98164,23.26946,336.55,0.55,0.51,2026-06-03,1234,N,nominal,2.0NRT,298.9,12.18,D
-7.34583,21.09354,334.86,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.36,2.09,D
-7.37098,20.94066,345.23,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,306.63,6.69,D
-7.37941,20.88935,333.33,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,304.06,3.58,D
-8.18031,15.81994,334.35,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,305.69,4.29,D
-6.38203,26.68295,339.03,0.47,0.64,2026-06-03,1234,N,nominal,2.0NRT,298.47,3.82,D
-6.80641,24.26315,338.16,0.32,0.55,2026-06-03,1234,N,nominal,2.0NRT,296,3.73,D
-6.97863,23.25882,342.08,0.54,0.51,2026-06-03,1234,N,nominal,2.0NRT,300.99,8.14,D
-7.00618,23.09684,340.35,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,301.74,4.59,D
-7.367,20.93995,331.77,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,302.89,6.69,D
-8.11496,16.22663,332.19,0.38,0.36,2026-06-03,1234,N,nominal,2.0NRT,299.79,2.6,D
-8.22529,15.5006,336.18,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,303.04,2.62,D
-6.43287,26.36305,347.43,0.45,0.63,2026-06-03,1234,N,nominal,2.0NRT,292.7,9.76,D
-6.70654,24.80841,340.41,0.35,0.57,2026-06-03,1234,N,nominal,2.0NRT,294.94,4.75,D
-6.70709,24.80525,350.28,0.35,0.57,2026-06-03,1234,N,nominal,2.0NRT,295.07,4.75,D
-7.70036,18.85978,337.77,0.44,0.38,2026-06-03,1234,N,nominal,2.0NRT,303.01,7.49,D
-8.22195,15.5001,330.58,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,304.68,3.95,D
-6.63228,25.20172,367,0.37,0.58,2026-06-03,1234,N,high,2.0NRT,297.45,15.15,D
-6.63167,25.20519,336.58,0.37,0.58,2026-06-03,1234,N,nominal,2.0NRT,293.44,7.4,D
-6.63408,25.19145,335.44,0.37,0.58,2026-06-03,1234,N,nominal,2.0NRT,296.73,6.89,D
-6.94536,23.39681,332.5,0.56,0.51,2026-06-03,1234,N,nominal,2.0NRT,301.91,4.33,D
-7.0537,22.76161,339.92,0.5,0.49,2026-06-03,1234,N,nominal,2.0NRT,298.42,6.95,D
-7.33139,21.10575,340.79,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.86,2.82,D
-7.34079,21.04897,350.88,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,303.16,7.98,D
-7.36408,20.90801,336.77,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,303.2,7.59,D
-7.69747,18.85523,331.44,0.44,0.38,2026-06-03,1234,N,low,2.0NRT,301.5,1.9,D
-7.8469,17.91212,331.7,0.41,0.37,2026-06-03,1234,N,nominal,2.0NRT,300.92,6.89,D
-7.15574,22.13147,346.91,0.46,0.47,2026-06-03,1234,N,nominal,2.0NRT,301.84,18.85,D
-7.33678,21.04826,356.28,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,303.01,15.1,D
-7.69329,18.85867,346.97,0.44,0.38,2026-06-03,1234,N,nominal,2.0NRT,302.76,10.83,D
-7.69393,18.85468,331.75,0.44,0.38,2026-06-03,1234,N,nominal,2.0NRT,299.67,3.21,D
-6.34722,26.74011,367,0.48,0.65,2026-06-03,1234,N,high,2.0NRT,298.91,12.28,D
-6.64652,25.05794,367,0.36,0.58,2026-06-03,1234,N,high,2.0NRT,296.61,6.94,D
-5.91205,29.12638,341.93,0.7,0.75,2026-06-03,1234,N,nominal,2.0NRT,292.56,16.78,D
-6.348,26.73577,331.69,0.48,0.65,2026-06-03,1234,N,nominal,2.0NRT,295.35,12.28,D
-6.62397,25.18599,345.79,0.37,0.58,2026-06-03,1234,N,nominal,2.0NRT,297.26,3.47,D
-6.89015,23.66063,341.89,0.58,0.52,2026-06-03,1234,N,nominal,2.0NRT,301.77,6.41,D
-6.92192,23.47638,344.75,0.56,0.52,2026-06-03,1234,N,nominal,2.0NRT,305.1,11.96,D
-7.08862,22.50161,336.97,0.48,0.48,2026-06-03,1234,N,nominal,2.0NRT,297.72,5.29,D
-7.84066,17.90741,337.5,0.41,0.37,2026-06-03,1234,N,nominal,2.0NRT,302.26,24.29,D
-6.10233,28.05434,336.12,0.59,0.7,2026-06-03,1234,N,nominal,2.0NRT,293.93,5.61,D
-6.34124,26.73913,335.3,0.48,0.65,2026-06-03,1234,N,nominal,2.0NRT,294.8,3.86,D
-6.34202,26.73482,336.71,0.48,0.65,2026-06-03,1234,N,nominal,2.0NRT,294.98,3.86,D
-6.91979,23.46033,339.38,0.56,0.52,2026-06-03,1234,N,nominal,2.0NRT,303.47,5.8,D
-7.20342,21.79609,341.22,0.43,0.46,2026-06-03,1234,N,nominal,2.0NRT,303.28,5.74,D
-7.59553,19.42077,333.79,0.47,0.4,2026-06-03,1234,N,nominal,2.0NRT,303.67,12.94,D
-7.59621,19.41653,335.26,0.47,0.4,2026-06-03,1234,N,nominal,2.0NRT,302.76,12.94,D
-7.85055,17.82241,352.73,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,317.42,31.47,D
-6.86383,23.75505,341,0.59,0.53,2026-06-03,1234,N,nominal,2.0NRT,302.55,9.44,D
-7.59258,19.41595,341.17,0.47,0.4,2026-06-03,1234,N,nominal,2.0NRT,305.47,12.94,D
-7.84714,17.8219,347.49,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,318.8,31.47,D
-7.84772,17.81824,306.21,0.4,0.37,2026-06-03,1234,N,low,2.0NRT,313.93,38.14,D
-5.94374,28.84021,367,0.67,0.74,2026-06-03,1234,N,high,2.0NRT,295.01,22.32,D
-5.93213,28.90276,330.13,0.68,0.74,2026-06-03,1234,N,nominal,2.0NRT,293.22,4.64,D
-7.07606,22.49483,355.8,0.48,0.48,2026-06-03,1234,N,nominal,2.0NRT,302.49,13.34,D
-7.18627,21.84611,333.73,0.44,0.46,2026-06-03,1234,N,nominal,2.0NRT,300.53,2.98,D
-7.58894,19.41538,349.61,0.47,0.4,2026-06-03,1234,N,nominal,2.0NRT,309.69,37.87,D
-7.88707,17.54558,336.27,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,307.9,5.17,D
-7.95001,17.14241,336.89,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,311.27,8.74,D
-6.16802,27.58754,367,0.55,0.68,2026-06-03,1234,N,high,2.0NRT,294.66,15.95,D
-6.16899,27.58225,336.39,0.55,0.68,2026-06-03,1234,N,nominal,2.0NRT,289.37,3.99,D
-6.22903,27.25406,338.14,0.52,0.67,2026-06-03,1234,N,nominal,2.0NRT,294.75,6.63,D
-6.24373,27.17349,351.44,0.51,0.66,2026-06-03,1234,N,nominal,2.0NRT,294.75,10.17,D
-6.24459,27.1688,353,0.51,0.66,2026-06-03,1234,N,nominal,2.0NRT,294.4,10.17,D
-7.5853,19.4148,344.04,0.47,0.4,2026-06-03,1234,N,nominal,2.0NRT,313.28,37.87,D
-7.8837,17.54501,340.44,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,306.45,5.17,D
-6.16267,27.5812,328.96,0.55,0.68,2026-06-03,1234,N,nominal,2.0NRT,292.94,3.21,D
-6.84825,23.75829,338.07,0.59,0.53,2026-06-03,1234,N,nominal,2.0NRT,301.04,4.05,D
-6.9218,23.33603,340.59,0.55,0.51,2026-06-03,1234,N,nominal,2.0NRT,301.94,6.72,D
-7.28161,21.22951,342.49,0.4,0.44,2026-06-03,1234,N,nominal,2.0NRT,304.57,4.51,D
-7.29422,21.15437,340.39,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,307.82,3.31,D
-7.30916,21.06523,331.67,0.39,0.44,2026-06-03,1234,N,low,2.0NRT,302.33,11.33,D
-7.30977,21.0616,333.7,0.39,0.44,2026-06-03,1234,N,low,2.0NRT,305.49,11.33,D
-7.39397,20.55649,335.33,0.54,0.42,2026-06-03,1234,N,nominal,2.0NRT,302.29,4.47,D
-7.58235,19.40998,347.53,0.47,0.4,2026-06-03,1234,N,nominal,2.0NRT,316.84,75.47,D
-7.90058,17.41521,335.41,0.4,0.37,2026-06-03,1234,N,low,2.0NRT,309.69,5.81,D
-5.92434,28.83092,329.63,0.67,0.74,2026-06-03,1234,N,nominal,2.0NRT,293.15,7.42,D
-6.88698,23.50804,339.61,0.57,0.52,2026-06-03,1234,N,nominal,2.0NRT,303.76,7.04,D
-6.88789,23.50283,335.58,0.57,0.52,2026-06-03,1234,N,nominal,2.0NRT,302.87,4.56,D
-6.91707,23.33531,337.07,0.55,0.51,2026-06-03,1234,N,nominal,2.0NRT,300.87,6.72,D
-6.97721,22.9887,334.13,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,301.34,3.32,D
-7.17758,21.82023,349.54,0.43,0.46,2026-06-03,1234,N,nominal,2.0NRT,302.11,13.48,D
-7.23297,21.49328,335.93,0.41,0.45,2026-06-03,1234,N,nominal,2.0NRT,300.36,6.35,D
-7.30215,21.08239,333.78,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,302.53,2.46,D
-7.30574,21.061,356.2,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,304.88,11.33,D
-7.30634,21.0574,343.77,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,309.8,16.74,D
-7.30694,21.05384,347.13,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,309.2,16.74,D
-7.73239,18.45667,336.67,0.42,0.38,2026-06-03,1234,N,nominal,2.0NRT,307.38,3.41,D
-6.58698,25.17597,367,0.37,0.58,2026-06-03,1234,N,high,2.0NRT,300.78,12.11,D
-5.9886,28.4493,342.01,0.63,0.72,2026-06-03,1234,N,nominal,2.0NRT,294.96,9.67,D
-6.58757,25.17269,334.9,0.37,0.58,2026-06-03,1234,N,nominal,2.0NRT,298.96,6.49,D
-6.80499,23.94751,341.37,0.61,0.53,2026-06-03,1234,N,nominal,2.0NRT,293.86,8.91,D
-6.80596,23.94201,333,0.61,0.53,2026-06-03,1234,N,nominal,2.0NRT,292.56,5.18,D
-6.97261,22.9879,342.41,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,303.07,8.18,D
-7.29813,21.08166,355.22,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,306.7,12.41,D
-7.29872,21.07814,349.55,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,306.79,4.46,D
-7.30051,21.06753,354.16,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,307.59,11.78,D
-7.30231,21.05681,350.08,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,310.86,46.24,D
-7.30291,21.05324,335.19,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,303.1,46.24,D
-7.26515,21.25274,333.72,0.4,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.87,9.5,D
-7.26576,21.24911,337.91,0.4,0.44,2026-06-03,1234,N,nominal,2.0NRT,305.11,12.21,D
-7.2947,21.07747,335.27,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,304.24,4.46,D
-7.29648,21.06687,341.74,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.28,11.78,D
-7.29708,21.06333,350.51,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.63,22.27,D
-7.8233,17.84053,346.58,0.41,0.37,2026-06-03,1234,N,nominal,2.0NRT,312.26,31.25,D
-7.82388,17.83687,351.95,0.41,0.37,2026-06-03,1234,N,nominal,2.0NRT,311.24,31.19,D
-7.82445,17.83324,349.12,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,313.78,31.19,D
-8.43596,13.79829,330.26,0.43,0.38,2026-06-03,1234,N,nominal,2.0NRT,303.17,3.19,D
-5.86465,29.03562,328.53,0.69,0.74,2026-06-03,1234,N,nominal,2.0NRT,293.51,7.46,D
-5.86573,29.02988,335.81,0.69,0.74,2026-06-03,1234,N,nominal,2.0NRT,292.49,7.46,D
-6.46236,25.80485,331.14,0.41,0.61,2026-06-03,1234,N,nominal,2.0NRT,296.59,3.07,D
-6.96837,22.95787,343.49,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,302.79,6.18,D
-7.29066,21.07685,342.64,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,304.31,32.44,D
-7.29126,21.07333,332.36,0.39,0.44,2026-06-03,1234,N,low,2.0NRT,306.4,32.44,D
-7.57328,19.3741,344.62,0.47,0.39,2026-06-03,1234,N,nominal,2.0NRT,300.64,4.99,D
-6.45669,25.80422,338.41,0.41,0.61,2026-06-03,1234,N,nominal,2.0NRT,293.52,3.07,D
-6.81432,23.80865,349.38,0.6,0.53,2026-06-03,1234,N,nominal,2.0NRT,298.54,7.77,D
-7.28663,21.07623,344.92,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,317.56,32.44,D
-7.87082,17.49505,337.18,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,306.96,1.88,D
-7.94526,17.01892,340.36,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,308.94,8.04,D
-8.16802,15.56381,347.01,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,304.48,9.6,D
-6.93487,23.09536,331.14,0.53,0.5,2026-06-03,1234,N,low,2.0NRT,302.21,6.18,D
-7.2826,21.07558,349.04,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.54,14.04,D
-6.93792,23.05073,341.4,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,304.16,13.86,D
-6.93877,23.04591,349.39,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,303.42,13.86,D
-6.95623,22.9462,341.49,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,300.79,11.54,D
-8.19417,15.34418,345.72,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,302.78,13.24,D
-7.87761,17.386,336.27,0.39,0.37,2026-06-03,1234,N,nominal,2.0NRT,306.29,5.66,D
-7.93136,17.02038,344.05,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,303.9,6.17,D
-7.91814,17.09002,340.52,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,306.37,19.2,D
-8.12856,15.69351,346.96,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,307.9,17.45,D
-8.1291,15.69002,334.19,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,305.11,2.8,D
-6.80886,23.94588,352.27,0.61,0.53,2026-06-03,1234,N,nominal,2.0NRT,293.86,15.37,D
-6.92146,23.27176,341.1,0.55,0.51,2026-06-03,1234,N,nominal,2.0NRT,302.36,5.93,D
-7.28191,21.07482,341.29,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,298.75,2.8,D
-7.35793,20.60367,331.93,0.55,0.42,2026-06-03,1234,N,nominal,2.0NRT,297.35,3.08,D
-6.96855,22.95961,336.73,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,303.55,3.7,D
-6.96935,22.95481,332.17,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,300.9,3.7,D
-6.24477,27.17026,367,0.51,0.66,2026-06-03,1234,N,high,2.0NRT,296.01,21.57,D
-6.59001,25.17536,367,0.37,0.58,2026-06-03,1234,N,high,2.0NRT,300.87,14.12,D
-6.23063,27.25097,341.15,0.52,0.67,2026-06-03,1234,N,nominal,2.0NRT,295.33,5.42,D
-6.84832,23.65088,337.61,0.58,0.52,2026-06-03,1234,N,nominal,2.0NRT,301.35,4.93,D
-5.94294,28.83838,367,0.67,0.74,2026-06-03,1234,N,high,2.0NRT,294.59,19.52,D
-6.16568,27.58387,367,0.55,0.68,2026-06-03,1234,N,high,2.0NRT,294.74,16.69,D
-5.93185,28.90041,329.36,0.68,0.74,2026-06-03,1234,N,nominal,2.0NRT,293.63,3.28,D
-6.80055,23.90494,337.48,0.61,0.53,2026-06-03,1234,N,nominal,2.0NRT,293.24,6.04,D
-6.93611,23.09746,333.73,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,299.85,3.41,D
-7.29037,20.9464,339.8,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,304.6,4.95,D
-7.29622,20.91041,331.71,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,304.49,3.05,D
-7.54568,19.35748,346.39,0.47,0.39,2026-06-03,1234,N,nominal,2.0NRT,301.99,11.27,D
-6.81133,23.81126,335.28,0.6,0.53,2026-06-03,1234,N,nominal,2.0NRT,297.55,4.93,D
-6.81226,23.80577,333.96,0.6,0.53,2026-06-03,1234,N,nominal,2.0NRT,297.71,4.93,D
-6.93066,23.1015,331.79,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,300.42,2.77,D
-6.93882,23.05272,337.16,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,301.38,11.97,D
-6.93963,23.04787,341.14,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,301.33,11.97,D
-6.94043,23.04306,340.48,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,303.05,5.66,D
-6.95712,22.9432,342.79,0.52,0.5,2026-06-03,1234,N,nominal,2.0NRT,303.1,10.62,D
-7.03863,22.45361,335.84,0.48,0.48,2026-06-03,1234,N,nominal,2.0NRT,297.37,3.74,D
-7.17872,21.60473,339.71,0.42,0.45,2026-06-03,1234,N,nominal,2.0NRT,301.84,5.68,D
-7.17935,21.60087,337.69,0.42,0.45,2026-06-03,1234,N,nominal,2.0NRT,301.13,3.99,D
-7.20346,21.45383,334.11,0.41,0.45,2026-06-03,1234,N,nominal,2.0NRT,300.72,5.96,D
-7.20407,21.45007,339.8,0.41,0.45,2026-06-03,1234,N,nominal,2.0NRT,300.21,4.93,D
-7.29222,20.9098,334.89,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,304.14,5.77,D
-8.09707,15.78879,333.31,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,302.38,3.08,D
-8.10928,15.70845,340.44,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,304.64,23.44,D
-8.10981,15.70495,341.95,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,310.8,23.44,D
-6.90055,23.25239,338.21,0.55,0.51,2026-06-03,1234,N,nominal,2.0NRT,304.46,6.16,D
-6.93419,23.05198,356.92,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,304.49,11.97,D
-6.93581,23.04227,337.3,0.53,0.5,2026-06-03,1234,N,nominal,2.0NRT,300.94,5.66,D
-7.27202,21.00869,332.98,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.37,4.67,D
-7.91707,16.94187,346.81,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,313.22,26.38,D
-7.91762,16.93833,347.46,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,313.52,26.38,D
-7.91816,16.93481,336.37,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,305.94,2.61,D
-6.45897,25.80399,343.9,0.41,0.61,2026-06-03,1234,N,nominal,2.0NRT,294.22,5.89,D
-7.08694,22.10817,335.78,0.46,0.47,2026-06-03,1234,N,nominal,2.0NRT,302.49,2.57,D
-7.26801,21.00799,340.42,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,301.02,3.47,D
-7.29265,20.85696,343.28,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,305.43,8.75,D
-7.29347,20.85194,331.34,0.57,0.43,2026-06-03,1234,N,low,2.0NRT,301.54,3.12,D
-7.31915,20.69422,334,0.55,0.43,2026-06-03,1234,N,nominal,2.0NRT,302.25,16.77,D
-7.66852,18.51281,333.43,0.43,0.38,2026-06-03,1234,N,low,2.0NRT,307.44,3.65,D
-7.83739,17.43431,337.65,0.4,0.37,2026-06-03,1234,N,nominal,2.0NRT,308.51,4.17,D
-7.91483,16.93429,344.15,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,311.87,22,D
-5.98538,28.44635,335.69,0.63,0.72,2026-06-03,1234,N,nominal,2.0NRT,294.29,4.53,D
-7.04628,22.32579,349.2,0.47,0.48,2026-06-03,1234,N,nominal,2.0NRT,301.73,6.93,D
-7.17872,21.52664,345.14,0.42,0.45,2026-06-03,1234,N,nominal,2.0NRT,302.19,38.72,D
-7.24496,21.12361,341,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,303.34,11.06,D
-7.28868,20.85633,330.14,0.57,0.43,2026-06-03,1234,N,nominal,2.0NRT,301.03,8.75,D
-7.31523,20.69348,348.57,0.55,0.43,2026-06-03,1234,N,nominal,2.0NRT,305.94,16.77,D
-7.71715,18.18143,332.02,0.42,0.37,2026-06-03,1234,N,nominal,2.0NRT,301.77,1.09,D
-7.91149,16.93379,350.11,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,314.2,22,D
-6.57291,25.08237,367,0.37,0.58,2026-06-03,1234,N,high,2.0NRT,299.08,8.47,D
-7.00986,22.51665,335.15,0.49,0.48,2026-06-03,1234,N,nominal,2.0NRT,299.19,2.54,D
-7.1752,21.5221,346.74,0.42,0.45,2026-06-03,1234,N,nominal,2.0NRT,312.48,35.98,D
-7.17584,21.51825,335.81,0.42,0.45,2026-06-03,1234,N,nominal,2.0NRT,302.69,35.98,D
-7.24033,21.1265,340.44,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,304.89,9.67,D
-7.2409,21.123,342.12,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,305.74,9.67,D
-7.71371,18.18089,335.35,0.42,0.37,2026-06-03,1234,N,nominal,2.0NRT,301.5,2.23,D
-7.76504,17.85374,331.4,0.41,0.37,2026-06-03,1234,N,low,2.0NRT,304.04,3.48,D
-7.8672,17.19796,334.12,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,307.95,8.48,D
-8.12787,15.49605,334.01,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,302.17,5.03,D
-7.90816,16.93328,367,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,325.71,37.6,D
-5.86517,29.03403,344.31,0.69,0.74,2026-06-03,1234,N,nominal,2.0NRT,293.42,8.19,D
-6.82622,23.57645,335.72,0.58,0.52,2026-06-03,1234,N,nominal,2.0NRT,302.48,3.88,D
-7.0245,22.40194,343.13,0.48,0.48,2026-06-03,1234,N,nominal,2.0NRT,299.12,15.08,D
-7.14505,21.67843,333.53,0.43,0.46,2026-06-03,1234,N,nominal,2.0NRT,301.28,3.37,D
-7.23627,21.12589,341.93,0.39,0.44,2026-06-03,1234,N,nominal,2.0NRT,303.64,9.67,D
-7.41269,20.04463,336.64,0.51,0.41,2026-06-03,1234,N,nominal,2.0NRT,301.34,5.2,D
-7.71027,18.18034,331.17,0.42,0.37,2026-06-03,1234,N,nominal,2.0NRT,302.35,2.23,D
-7.71086,18.17659,339.09,0.42,0.37,2026-06-03,1234,N,nominal,2.0NRT,305.57,9.63,D
-7.90482,16.93278,342.31,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,314.26,37.6,D
-7.90536,16.92927,301.77,0.39,0.36,2026-06-03,1234,N,low,2.0NRT,305.84,37.6,D
-6.66224,24.50333,341.28,0.33,0.56,2026-06-03,1234,N,nominal,2.0NRT,296.3,2.65,D
-7.76169,17.8306,334.01,0.41,0.37,2026-06-03,1234,N,nominal,2.0NRT,306.47,2.15,D
-7.90094,16.93578,338.36,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,305.69,9.51,D
-7.90149,16.93227,353.28,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,307.36,8.01,D
-8.12013,15.50207,337.74,0.39,0.36,2026-06-03,1234,N,nominal,2.0NRT,300.43,3.52,D
-5.91263,28.69536,330.3,0.66,0.73,2026-06-03,1234,N,nominal,2.0NRT,293.99,4.8,D
-6.66854,24.43636,348.88,0.33,0.55,2026-06-03,1234,N,nominal,2.0NRT,297.27,5.02,D
-6.66905,24.43336,351.52,0.33,0.55,2026-06-03,1234,N,nominal,2.0NRT,296.21,5.02,D
-6.73432,24.05483,337.5,0.62,0.54,2026-06-03,1234,N,nominal,2.0NRT,295.78,6.34,D
-6.83093,23.49095,333,0.57,0.52,2026-06-03,1234,N,nominal,2.0NRT,301.63,4.1,D
-7.03656,22.27606,340.37,0.47,0.48,2026-06-03,1234,N,nominal,2.0NRT,300.03,10.23,D
-7.03726,22.27188,340.15,0.47,0.48,2026-06-03,1234,N,nominal,2.0NRT,299.83,7.6,D
-7.28121,20.80246,330.28,0.56,0.43,2026-06-03,1234,N,nominal,2.0NRT,301.88,2.39,D
-6.66393,24.43257,367,0.33,0.55,2026-06-03,1234,N,high,2.0NRT,297.28,8.25,D
-5.83521,29.08079,338.82,0.7,0.75,2026-06-03,1234,N,nominal,2.0NRT,291.53,5.76,D
